model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
plain,no_discretization,mgus,0,0.1360545302385208,0.2642554126770081,10,27.0,2.7,0.0,2.7,0.9970306706598672,1.0,0.3497695852534562,3.319149386,2.53923346,0.7747439249999999,1.0,1.0,Correlation,Correlation,Correlation
plain,no_discretization,mgus,0,0.123333991979035,0.2036004307525489,9,31.0,3.4444444444444446,0.0,3.4444444444444446,0.992761282957056,1.0,0.227342549923195,4.791516486,3.62391554,1.162512822,0.8888888888888888,0.8888888888888888,Correlation,Correlation,Correlation
plain,no_discretization,mgus,0,0.1350137557437737,0.1690224130430428,10,29.0,2.9,0.0,2.9,0.9748854143709652,1.0,0.3705069124423963,2.031079744,1.683887786,0.342660983,0.9,0.7,Correlation,Correlation,Correlation
plain,no_discretization,mgus,0,0.1343745855769952,0.1604042713656931,5,15.0,3.0,0.0,3.0,0.9999854106786346,1.0,0.3963133640552995,1.713372564,1.346798149,0.362713912,1.0,1.0,Correlation,Correlation,Correlation
plain,no_discretization,mgus,0,0.1312523290507067,0.1845665540427173,10,29.0,2.9,0.0,2.9,0.9678055837872512,1.0,0.2414746543778801,3.506743011,2.696209239,0.8061216580000001,0.7,0.7,Correlation,Correlation,Correlation
plain,no_discretization,mgus,0,0.1356379047612241,0.1510465445779156,7,24.0,3.4285714285714284,0.0,3.4285714285714284,0.9996635117368148,1.0,0.3179723502304147,2.451923196,1.976202186,0.4705513959999999,1.0,1.0,Correlation,Correlation,Correlation
plain,no_discretization,mgus,0,0.1247929202723601,0.1642148897046241,12,40.0,3.3333333333333335,0.0,3.3333333333333335,0.9790228958277686,1.0,0.2465437788018433,3.912475437,3.111659783,0.795859959,0.9166666666666666,0.9166666666666666,Correlation,Correlation,Correlation
plain,no_discretization,mgus,0,0.1361090615977939,0.1878228026446602,5,14.0,2.8,0.0,2.8,0.9970838849756232,1.0,0.3185185185185185,3.525562868,2.76394892,0.756363952,1.0,1.0,Correlation,Correlation,Correlation
plain,no_discretization,mgus,0,0.149686127707655,0.1393681933790653,14,55.0,3.9285714285714284,0.0,3.9285714285714284,0.9889653118443792,1.0,0.2376563528637261,4.110646522,3.3087489660000005,0.7967427060000001,0.8571428571428571,0.7142857142857143,Correlation,Correlation,Correlation
plain,no_discretization,mgus,0,0.1414825047635247,0.1694026490585974,5,12.0,2.4,0.0,2.4,0.989524616032373,1.0,0.4027649769585253,1.208702052,1.011617656,0.192994216,1.0,1.0,Correlation,Correlation,Correlation
