model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
exact_M-of-N,no_discretization,whas500,0.3333333333333333,0.1662790215539301,0.267280629769091,9,30.0,1.0,2.0,3.3333333333333335,0.998403360003167,1.0,0.1916049382716049,0.5093097686767578,0.263009121,0.170787778,1.0,1.0,Correlation,Correlation,Correlation
exact_M-of-N,no_discretization,whas500,0.2,0.1773641307056017,0.1898639960431043,5,14.0,2.0,0.6,2.8,0.9999900043664712,1.0,0.3048888888888889,1.1664762496948242,0.354053954,0.39680791,1.0,1.0,Correlation,Correlation,Correlation
exact_M-of-N,no_discretization,whas500,0.5,0.1687253364827982,0.2122103739434806,8,25.0,0.875,1.75,3.125,0.9999328768753716,1.0,0.2602777777777778,0.5168228149414062,0.22703612,0.180782458,1.0,1.0,Correlation,Correlation,Correlation
exact_M-of-N,no_discretization,whas500,0.3333333333333333,0.1868584851102092,0.2645533014568232,3,4.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,1.0,1.0,0.4518518518518519,0.1665208339691162,0.0728538859999999,0.037216714,1.0,1.0,Correlation,Correlation,Correlation
exact_M-of-N,no_discretization,whas500,0.125,0.1714426788447279,0.1566078035748895,8,25.0,1.875,1.125,3.125,0.999996379278777,1.0,0.2547222222222222,2.321457862854004,0.6299576819999999,0.695217757,1.0,1.0,Correlation,Correlation,Correlation
exact_M-of-N,no_discretization,whas500,0.42857142857142855,0.1806201911244486,0.1648424359941975,14,45.0,1.2857142857142858,1.5,3.2142857142857144,0.9916446713573068,1.0,0.2146031746031746,0.4061713218688965,0.2104841899999999,0.1342477319999999,0.9285714285714286,0.9285714285714286,Correlation,Correlation,Correlation
exact_M-of-N,no_discretization,whas500,0.0,0.1962746827830878,0.2416852904626894,4,8.0,0.75,1.25,2.0,0.9935707064967902,1.0,0.2583333333333333,0.3483459949493408,0.123428345,0.105381854,1.0,1.0,Correlation,Correlation,Correlation
exact_M-of-N,no_discretization,whas500,0.375,0.1853955927213879,0.1947941461891656,8,20.0,1.125,1.0,2.5,0.9981157533932308,1.0,0.2625,0.2572560310363769,0.131570309,0.069471528,1.0,1.0,Correlation,Correlation,Correlation
exact_M-of-N,no_discretization,whas500,0.8,0.1787819863070366,0.2391744886206628,5,9.0,1.0,0.0,1.8,0.999999921072301,1.0,0.3582222222222222,0.7105302810668945,0.223912846,0.410215786,1.0,1.0,Correlation,Correlation,Correlation
exact_M-of-N,no_discretization,whas500,0.0,0.1804711109260246,0.1358444573847897,3,4.0,1.0,0.3333333333333333,1.3333333333333333,0.9999999999999756,1.0,0.4148148148148148,0.5680294036865234,0.166249827,0.181775162,1.0,1.0,Correlation,Correlation,Correlation
