Rules qualities:
r1: 0.16653804599475228
r2: 0.5168776371308017
r3: 0.5168776371308017
r4: 0.5225035161744023
r5: 0.5168776371308017
r6: 0.5168776371308017
r7: 0.5225035161744023
r8: 0.42519454223728664
r9: 0.5112517580872011
r10: 0.5112517580872011
r11: 0.5112517580872011
r12: 0.5084388185654009
r13: 0.45869518302710993
r14: 0.43696365600603354
r15: 0.5112517580872011
r16: 0.40538760908876487
r17: 0.5168776371308017
r18: 0.5168776371308017
r19: 0.5225035161744023
r20: 0.5168776371308017
r21: 0.5168776371308017
r22: 0.5225035161744023
r23: 0.42519454223728664
r24: 0.5112517580872011
r25: 0.5112517580872011
r26: 0.5112517580872011
r27: 0.5084388185654009
r28: 0.45869518302710993
r29: 0.43696365600603354
r30: 0.5112517580872011
r31: 0.40538760908876487
r32: 0.4847567193416069
r33: 0.4847567193416069
r34: 0.4628352148277136
r35: 0.44941786566029823
r36: 0.4375441038438654
r37: 0.4874176647360467
r38: 0.4656273932553514
r39: 0.45639506949358355
r40: 0.4359113516378238
r41: 0.5225035161744023
r42: 0.43717816933740616
r43: 0.4255567559242726
r44: 0.4118959559653418
r45: 0.5225035161744023
r46: 0.5225035161744023
r47: 0.5225035161744023
r48: 0.5042194092827004
r49: 0.44106504049060463
r50: 0.5112517580872011
r51: 0.4318315337509064
r52: 0.42188293201868693
r53: 0.4028749639646723
r54: 0.4011283425496414
r55: 0.5225035161744023
r56: 0.40459689450700276
r57: 0.3874321880650995
r58: 0.38735938942323095
r59: 0.37233556970761156
r60: 0.5028129395218003
r61: 0.3334590323216263
r62: 0.3302746983952267
r63: 0.3116292675777175
r64: 0.5168776371308017
r65: 0.5084388185654009
r66: 0.5225035161744023
r67: 0.5675105485232067
r68: 0.47801359684500394
r69: 0.45418196044801257
r70: 0.45359329243020313
r71: 0.4397110767501522
r72: 0.5675105485232067
r73: 0.47801359684500394
r74: 0.45418196044801257
r75: 0.45359329243020313
r76: 0.4397110767501522
r77: 0.6012658227848101
r78: 0.5084584741987054
r79: 0.6267708269634522
r80: 1.0
r81: 0.42714013191430206
r82: 0.38584354098765816
r83: 0.3357684317026831
r84: 0.32066258360493677
r85: 0.3089269991813281
r86: 0.2868315466720215
r87: 0.32066258360493677
r88: 0.3089269991813281
r89: 0.2868315466720215
r90: 0.3530792876009824
r91: 0.31069370858369766
r92: 0.2962047606543196
r93: 0.27678833469778646
r94: 0.2962047606543196
r95: 0.27678833469778646
r96: 0.2868315466720215
r97: 0.24972582214739183
r98: 0.24964955436444802
r99: 0.2355303603701015
r100: 0.24964955436444802
r101: 0.2355303603701015
r102: 0.42714013191430206
r103: 0.38584354098765816
r104: 0.32066258360493677
r105: 0.3089269991813281
