Rules qualities:
r1: 0.5526315789473684
r2: 0.5504385964912281
r3: 0.5350877192982456
r4: 0.5197368421052632
r5: 0.5197368421052632
r6: 0.5175438596491229
r7: 0.5131578947368421
r8: 0.5131578947368421
r9: 0.5131578947368421
r10: 0.5131578947368421
r11: 0.5109649122807017
r12: 0.5109649122807017
r13: 0.5087719298245614
r14: 0.5087719298245614
r15: 0.5087719298245614
r16: 0.506578947368421
r17: 0.506578947368421
r18: 0.506578947368421
r19: 0.5043859649122807
r20: 0.5043859649122807
r21: 0.5043859649122807
r22: 0.5043859649122807
r23: 0.5043859649122807
r24: 0.5526315789473684
r25: 0.5263157894736842
r26: 0.5263157894736842
r27: 0.5307017543859649
r28: 0.5175438596491229
r29: 0.5131578947368421
r30: 0.5131578947368421
r31: 0.5197368421052632
r32: 0.5197368421052632
r33: 0.5109649122807017
r34: 0.5197368421052632
r35: 0.5307017543859649
r36: 0.5372807017543859
r37: 0.5263157894736842
r38: 0.5263157894736842
r39: 0.5087719298245614
r40: 0.5087719298245614
r41: 0.5219298245614035
r42: 0.5197368421052632
r43: 0.5328947368421053
r44: 0.5219298245614035
r45: 0.5153508771929824
r46: 0.5043859649122807
r47: 0.5131578947368421
r48: 0.5109649122807017
r49: 0.5131578947368421
r50: 0.5263157894736842
r51: 0.5175438596491229
r52: 0.5175438596491229
r53: 0.5175438596491229
r54: 0.5328947368421053
r55: 0.5087719298245614
r56: 0.5109649122807017
r57: 0.5372807017543859
r58: 0.5241228070175439
r59: 0.5197368421052632
r60: 0.5175438596491229
r61: 0.5285087719298246
r62: 0.5241228070175439
r63: 0.543859649122807
r64: 0.5175438596491229
r65: 0.5153508771929824
r66: 0.5175438596491229
r67: 0.506578947368421
r68: 0.5153508771929824
r69: 0.5192307692307693
r70: 0.5176282051282052
r71: 0.516025641025641
r72: 0.516025641025641
r73: 0.5144230769230769
r74: 0.5144230769230769
r75: 0.5128205128205128
r76: 0.5128205128205128
r77: 0.5128205128205128
r78: 0.5112179487179487
r79: 0.5112179487179487
r80: 0.5112179487179487
r81: 0.5112179487179487
r82: 0.5096153846153846
r83: 0.5048076923076923
