model_type,variant,dataset,M-of-N count,BAcc (test),BAcc (train),Acc (test),Acc (train),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,rules_per_example (train) ,rules_per_example (test) ,voting_conflicts (train) ,voting_conflicts (test) ,negative_voting_conflicts (train) ,negative_voting_conflicts (test) ,induction measure,pruning measure,voting measure
at_least_M-of-N,no_discretization,lymphography,0.3333333333333333,0.5277777777777778,0.9829389788293896,0.7333333333333333,0.9699248120300752,24,60.0,1.25,0.9166666666666666,2.5,0.7072803216916617,0.9864688332324154,0.1701127819548872,0.1890554428100586,0.133376084,0.006601993,1.0,1.0,4.082706766917293,4.0,9.0,4.0,5.0,1.0,C2,C2,C2
at_least_M-of-N,no_discretization,lymphography,0.5454545454545454,0.8055555555555555,0.9772104607721046,0.7333333333333333,0.9548872180451128,22,60.0,1.8181818181818181,0.36363636363636365,2.727272727272727,0.7269010343876422,0.9819437537393796,0.1961722488038277,0.3088386058807373,0.382667767,0.019728566,1.0,1.0,4.315789473684211,3.6,13.0,3.0,3.0,2.0,C2,C2,C2
at_least_M-of-N,no_discretization,lymphography,0.47619047619047616,0.5833333333333334,0.9886052303860524,0.8,0.9774436090225564,21,61.0,1.8571428571428572,0.5714285714285714,2.9047619047619047,0.7352015481129641,0.9829662160495783,0.1911922663802362,0.348388671875,0.137051649,0.006333322,1.0,1.0,4.015037593984962,3.6666666666666665,13.0,6.0,3.0,2.0,C2,C2,C2
at_least_M-of-N,no_discretization,lymphography,0.5416666666666666,0.625,0.974906600249066,0.6428571428571429,0.9477611940298508,24,64.0,1.4166666666666667,0.7083333333333334,2.6666666666666665,0.7172189545324464,0.979743441049432,0.183457711442786,0.1858725547790527,0.132094309,0.008690657,1.0,1.0,4.402985074626866,3.857142857142857,13.0,4.0,5.0,2.0,C2,C2,C2
at_least_M-of-N,no_discretization,lymphography,0.19047619047619047,0.8888888888888888,0.9795143212951432,0.8666666666666667,0.962406015037594,21,52.0,1.619047619047619,0.6666666666666666,2.4761904761904763,0.7037948629393447,0.9850544982620454,0.1650554958825635,0.1660695075988769,0.0943444049999999,0.00305864,1.0,1.0,3.4661654135338344,3.333333333333333,14.0,4.0,5.0,3.0,C2,C2,C2
at_least_M-of-N,no_discretization,lymphography,0.68,0.5694444444444445,0.9760896637608966,0.8,0.9548872180451128,25,70.0,1.52,0.6,2.8,0.7061645030349617,0.981379112031286,0.1924812030075188,0.241443395614624,0.14149252,0.00995236,1.0,1.0,4.81203007518797,5.266666666666667,11.0,0.0,5.0,0.0,C2,C2,C2
at_least_M-of-N,no_discretization,lymphography,0.45454545454545453,0.9166666666666666,0.9874844333748444,0.8666666666666667,0.9774436090225564,22,59.0,1.4545454545454546,0.7727272727272727,2.6818181818181817,0.7025608352335948,0.9728189025886392,0.1930963773069036,0.2003967761993408,0.174076521,0.01567965,1.0,1.0,4.24812030075188,3.866666666666666,23.0,2.0,13.0,2.0,C2,C2,C2
at_least_M-of-N,no_discretization,lymphography,0.625,0.8571428571428572,0.9724124809741248,0.8666666666666667,0.9473684210526316,24,73.0,1.875,0.5416666666666666,3.0416666666666665,0.721056869095832,0.9734446808677952,0.2083333333333333,0.242462158203125,0.159987566,0.011383299,1.0,1.0,5.0,6.4,18.0,2.0,6.0,1.0,C2,C2,C2
at_least_M-of-N,no_discretization,lymphography,0.5416666666666666,0.8611111111111112,0.977020202020202,0.8666666666666667,0.9548872180451128,24,70.0,1.875,0.5,2.9166666666666665,0.7039244271035215,0.9756432302523677,0.1838972431077694,0.2618927955627441,0.189162207,0.007902619,1.0,1.0,4.413533834586466,3.6666666666666665,17.0,4.0,6.0,3.0,C2,C2,C2
at_least_M-of-N,no_discretization,lymphography,0.3181818181818182,0.8541666666666667,0.97266500622665,0.8571428571428571,0.9477611940298508,22,54.0,1.4090909090909092,0.7272727272727273,2.4545454545454546,0.7105275312217304,0.9854145349599897,0.1709633649932157,0.3235049247741699,0.208785174,0.0165434449999999,1.0,1.0,3.7611940298507465,4.714285714285714,11.0,2.0,4.0,1.0,C2,C2,C2
