Rules qualities:
r1: 0.551219512195122
r2: 0.5317073170731708
r3: 0.524390243902439
r4: 0.5219512195121951
r5: 0.5195121951219512
r6: 0.5195121951219512
r7: 0.5170731707317073
r8: 0.5146341463414634
r9: 0.5146341463414634
r10: 0.5146341463414634
r11: 0.5121951219512195
r12: 0.5121951219512195
r13: 0.5121951219512195
r14: 0.5121951219512195
r15: 0.5097560975609756
r16: 0.5097560975609756
r17: 0.5073170731707317
r18: 0.5073170731707317
r19: 0.5073170731707317
r20: 0.5048780487804878
r21: 0.5048780487804878
r22: 0.5048780487804878
r23: 0.5048780487804878
r24: 0.5048780487804878
r25: 0.5829268292682926
r26: 0.5975609756097561
r27: 0.6024390243902439
r28: 0.5292682926829269
r29: 0.526829268292683
r30: 0.5365853658536586
r31: 0.5390243902439025
r32: 0.5829268292682926
r33: 0.5146341463414634
r34: 0.524390243902439
r35: 0.5487804878048781
r36: 0.5097560975609756
r37: 0.5097560975609756
r38: 0.526829268292683
r39: 0.5097560975609756
r40: 0.5048780487804878
r41: 0.5804878048780487
r42: 0.5317073170731708
r43: 0.5926829268292683
r44: 0.5146341463414634
r45: 0.5121951219512195
r46: 0.5951219512195122
r47: 0.624390243902439
r48: 0.5878048780487805
r49: 0.6145609880094733
r50: 0.6121951219512195
r51: 0.6
r52: 0.5508521829702282
r53: 0.5390243902439025
r54: 0.5292682926829269
r55: 0.5463414634146342
r56: 0.5317073170731708
r57: 0.5073170731707317
r58: 0.5170731707317073
r59: 0.5926829268292683
r60: 0.5414634146341464
r61: 0.5634146341463415
r62: 0.551219512195122
r63: 0.524390243902439
r64: 0.5634146341463415
r65: 0.5195729537366548
r66: 0.5195729537366548
r67: 0.5177935943060499
r68: 0.5160142348754448
r69: 0.5160142348754448
r70: 0.5160142348754448
r71: 0.5142348754448398
r72: 0.5142348754448398
r73: 0.5124555160142349
r74: 0.5124555160142349
r75: 0.5106761565836299
r76: 0.5106761565836299
r77: 0.5106761565836299
r78: 0.5106761565836299
r79: 0.5088967971530249
r80: 0.5088967971530249
r81: 0.5088967971530249
r82: 0.5088967971530249
r83: 0.5088967971530249
r84: 0.5088967971530249
r85: 0.5088967971530249
r86: 0.5088967971530249
r87: 0.5088967971530249
r88: 0.5071174377224199
r89: 0.5071174377224199
r90: 0.5071174377224199
r91: 0.5071174377224199
r92: 0.5071174377224199
r93: 0.5071174377224199
r94: 0.5071174377224199
r95: 0.5071174377224199
r96: 0.505338078291815
r97: 0.505338078291815
r98: 0.505338078291815
r99: 0.505338078291815
r100: 0.505338078291815
r101: 0.505338078291815
r102: 0.505338078291815
r103: 0.50355871886121
r104: 0.50355871886121
r105: 0.50355871886121
r106: 0.50355871886121
r107: 0.5391459074733096
r108: 0.5302491103202847
r109: 0.5284697508896797
r110: 0.5409252669039146
r111: 0.5462633451957295
r112: 0.5427046263345195
r113: 0.5231316725978647
r114: 0.5907473309608541
r115: 0.5302491103202847
r116: 0.5462633451957295
r117: 0.5516014234875445
r118: 0.5177935943060499
r119: 0.5284697508896797
r120: 0.5284697508896797
r121: 0.5391459074733096
r122: 0.5284697508896797
r123: 0.5160142348754448
r124: 0.6334519572953736
r125: 0.6281138790035588
r126: 0.5231316725978647
r127: 0.5818505338078291
r128: 0.5640569395017794
r129: 0.5587188612099644
r130: 0.5124555160142349
r131: 0.5071174377224199
r132: 0.5622775800711743
r133: 0.5231316725978647
