model_type,variant,dataset,M-of-N count,integrated_brier_score (train),integrated_brier_score (test),rules,conditions_count,plain conditions count,complex conditions count,avg conditions per rule,avg rule quality,avg rule precision,avg rule coverage,training time total (s),training time growing (s),training time pruning (s),pvalue significance fdr,pvalue significance fwer,induction measure,pruning measure,voting measure
complex,no_discretization,whas500,0,0.1793889229085148,0.2671391710944011,8,15.0,0.5,1.375,1.875,0.9998370810705032,1.0,0.3855555555555555,14734.024729979,14672.037175521002,61.97412187500001,1.0,1.0,Correlation,Correlation,Correlation
complex,no_discretization,whas500,0,0.16700260265125,0.1699428737158174,11,37.0,0.5454545454545454,2.8181818181818183,3.3636363636363638,0.99531421854591,1.0,0.2232323232323232,16200.757986975,16148.090058642,52.6498871,1.0,1.0,Correlation,Correlation,Correlation
complex,no_discretization,whas500,0,0.1863404776639573,0.1853004041573651,9,25.0,0.6666666666666666,2.111111111111111,2.7777777777777777,0.9960576323397928,1.0,0.265679012345679,9621.790941753,9569.050317173,52.727462265,1.0,1.0,Correlation,Correlation,Correlation
complex,no_discretization,whas500,0,0.1841377121737289,0.2296402961483537,6,12.0,0.3333333333333333,1.6666666666666667,2.0,0.9999998027103674,1.0,0.2948148148148148,5382.363910668,5363.675637364,18.670501909,1.0,1.0,Correlation,Correlation,Correlation
complex,no_discretization,whas500,0,0.172622284492565,0.1835769821645399,14,56.0,0.9285714285714286,3.0714285714285716,4.0,0.9989288079481954,1.0,0.2973015873015873,29490.535178095,29366.435264269,124.08383543699998,1.0,1.0,Correlation,Correlation,Correlation
complex,no_discretization,whas500,0,0.1961290437414223,0.1857207488817334,5,12.0,0.6,1.8,2.4,0.9999384429451164,1.0,0.2688888888888889,932.779918303,920.72841273,12.039863448,1.0,1.0,Correlation,Correlation,Correlation
complex,no_discretization,whas500,0,0.1717874772540685,0.2030937100037888,7,20.0,0.42857142857142855,2.4285714285714284,2.857142857142857,0.9999988391531546,1.0,0.2768253968253968,4674.662896081,4646.377025208,28.27227788,1.0,1.0,Correlation,Correlation,Correlation
complex,no_discretization,whas500,0,0.1904703085096772,0.1940821428040251,4,11.0,0.0,2.75,2.75,0.9999996046475343,1.0,0.3138888888888889,4423.353578705,4403.252336831,20.083066613,1.0,1.0,Correlation,Correlation,Correlation
complex,no_discretization,whas500,0,0.167020045371275,0.2319516171690866,8,19.0,0.25,2.125,2.375,0.9945314801952966,1.0,0.2827777777777777,13851.252787625,13775.099764324,76.13943983,1.0,1.0,Correlation,Correlation,Correlation
complex,no_discretization,whas500,0,0.1676437183282417,0.146706624357003,12,32.0,0.5833333333333334,2.0833333333333335,2.6666666666666665,0.99964568419063,1.0,0.1877777777777778,10220.41087887,10171.460942727,48.930789443,1.0,1.0,Correlation,Correlation,Correlation
